Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive			
2413	?????	KNIGHT	MONSTER	RANGE	100		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	88	58	117	29	180	230	14482	4	14	0	6015	68904	88	110	150	100	2000	50	0	0	0	10	0	0	2	2	30	40	5	30	25	0	0	0	40	0	0	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0			
2414	?????	S_KNIGHT	MONSTER	MELEE	103		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	200	250	18666	5	20	0	6111	91955	95	105	130	100	2000	50	0	0	0	5	0	0	8	8	30	20	20	10	5	20	0	0	-10	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0			
2431	????	PAWN	MONSTER	MELEE	80		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	107	53	80	26	133	247	4726	3	7	0	3119	182115	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	0	-10	0	-10	-10	50	0	0	30	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0			
2432	????	PAWN	MONSTER	RANGE	82		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	82	110	55	27	136	252	3682	5	7	0	3158	182585	72	105	150	100	2000	50	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	15	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0			
2433	????	S_PAWN	MONSTER	RANGE	82		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	82	55	110	27	136	252	9856	5	7	0	4271	124547	76	105	150	100	2000	50	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	10	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0			
2434	????	S_PAWN	MONSTER	MELEE	83		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	222	273	13514	7	10	0	4302	33062	79	115	130	100	2000	50	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	15	0	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0			
2451	?????	S_PAWN	MONSTER	MELEE	84		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	112	84	56	28	139	257	11282	5	7	0	3194	40680	67	135	130	100	2000	50	0	0	0	3	0	0	15	20	0	-10	0	-10	-10	50	0	0	50	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0			
2452	?????	KNIGHT	MONSTER	RANGE	86		AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	86	114	57	29	141	263	15072	5	7	0	3234	41597	72	130	150	100	2000	50	0	0	0	0	0	0	15	20	-5	-15	0	5	5	5	0	0	25	0	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0			
2453	?????	KNIGHT	MONSTER	RANGE	88		AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	88	58	117	29	144	268	15756	7	7	0	4463	42492	76	130	150	100	2000	50	0	0	0	0	10	0	5	15	10	10	5	-10	-10	10	0	0	30	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0			
2454	?????	S_KNIGHT	MONSTER	MELEE	110		AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	147	273	26360	7	10	0	4527	86843	79	140	130	100	2000	50	0	0	0	0	0	0	15	20	-5	-15	-5	5	5	5	0	0	35	0	0	6	0	25	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0			
2491	????	S_KNIGHT	MONSTER	MELEE	110		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	ch_general	0	250	250	250	200	160	250	5000000	10	10	0	112026	75432	92	140	130	100	2000	50	0	0	0	0	0	0	15	15	45	45	35	30	30	45	0	0	20	0	0	4	2404	35	0	0	40	256	40	257	0	0	0	0	0	20	0	0	15	30	0			
2492	?????	BOSS	MONSTER	MELEE	110		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	ch_general	0	250	250	250	200	160	250	5000000	17	30	0	397359	771	92	140	130	100	2000	50	0	0	0	5	5	0	10	10	45	45	40	35	35	50	0	0	20	0	0	4	2414	40	0	0	40	256	40	257	0	0	0	0	0	20	0	0	20	30	0			
2093	?? Thrym	KING	MONSTER	MELEE	125		AGGR,BERSERK,STONESKIN,DEATHBLOW	0	ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	thunder_boss	0	75	75	75	75	90	120	5000000	30	15	0	131250	72528	252	110	110	100	2000	150	0	0	0	0	5	5	10	15	55	55	55	55	55	55	0	0	0	0	0	3	0	0	0	0	10	264	10	263	10	266	10	256	0	0	20	30	30	40	40			
2494	????	S_KNIGHT	MONSTER	MELEE	110		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	ch_general	0	250	250	250	200	160	250	5000000	10	10	0	112026	75432	92	140	130	100	2000	50	0	0	0	0	0	0	10	20	45	45	35	30	30	45	0	0	20	0	0	4	2404	35	0	0	40	256	40	257	0	0	0	0	0	20	0	0	15	30	0			
2495	?????	BOSS	MONSTER	MELEE	110		AGGR,BERSERK,DEATHBLOW,REVIVE	0	DEVIL,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	ch_general	0	250	250	250	200	160	250	5000000	10	10	0	112026	75432	92	140	130	100	2000	50	0	0	0	5	5	0	10	10	45	45	40	35	35	50	0	0	20	0	0	4	2414	40	0	0	40	256	40	257	0	0	0	0	0	20	0	0	20	30	0			
2501	??	PAWN	MONSTER	MELEE	79		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_kid	0	117	88	58	29	120	148	6206	5	7	0	2633	3330	93	110	100	90	2000	50	0	0	1	1	1	0	0	5	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2502	???	S_PAWN	MONSTER	MELEE	80		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_dog	0	118	59	89	30	122	149	7582	5	7	0	4496	4032	94	110	100	100	2000	50	0	0	1	1	1	0	0	10	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2503	??? ?????	S_PAWN	MONSTER	MELEE	81		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_infector	0	89	60	120	30	123	150	7718	5	7	0	4527	4086	95	110	100	100	2000	50	0	0	1	1	1	0	0	5	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2504	??? ?????	KNIGHT	MONSTER	MELEE	82		AGGR,BERSERK	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_sword	0	90	120	60	30	124	151	10475	5	7	0	7263	6876	96	110	100	100	2000	50	0	0	1	1	1	0	0	5	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2505	??? ???? ???	KNIGHT	MONSTER	MELEE	83		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_spear	0	61	122	93	32	125	153	10660	5	7	0	7322	6948	97	110	100	100	2000	50	0	0	1	1	1	0	0	10	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2506	??? ???? ???	S_KNIGHT	MONSTER	RANGE	84		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_bow	0	93	123	62	33	112	168	16947	5	7	0	10980	14022	98	90	100	100	2000	50	30193	0	1	1	1	0	0	10	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0			
2507	??? ???? ???	S_KNIGHT	MONSTER	RANGE	85		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE	0	zombie_diseased_boss	0	123	98	90	30	99	184	17242	5	7	0	11078	14166	99	110	100	100	2000	50	30193	0	1	1	1	0	0	10	0	-5	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0			
2508	????	PAWN	MONSTER	MELEE	79		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_scythe	0	58	117	88	29	120	148	6206	5	7	0	2633	3330	93	115	130	100	2000	50	0	2541	5	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0			
2509	??? ???	S_PAWN	MONSTER	MELEE	80		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_bow	0	89	119	59	30	108	163	7582	5	7	0	4496	4032	94	120	130	100	2000	50	0	2542	5	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0			
2510	??? ???	S_PAWN	MONSTER	MELEE	81		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_spear	0	120	90	60	31	123	150	7718	5	7	0	4527	4086	95	120	130	100	2000	50	0	2543	10	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0			
2511	??? ????	KNIGHT	MONSTER	RANGE	82		AGGR,BERSERK	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_magician	0	61	121	91	32	96	179	10475	5	7	0	7263	6876	96	130	130	100	2000	50	0	2544	10	0	0	0	0	0	-10	-25	5	-20	-20	20	0	0	25	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0			
2512	??? ???	KNIGHT	MONSTER	MELEE	83		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_bigboss	0	122	92	62	33	98	181	10660	5	7	0	7322	6948	97	130	130	100	2000	50	0	2545	15	0	0	0	10	0	-5	-5	10	10	10	20	0	0	30	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0			
2513	??? ????	S_KNIGHT	MONSTER	RANGE	84		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_ghost	0	63	93	123	34	98	183	16947	5	7	0	10980	14022	98	130	130	100	2000	50	0	2546	15	0	0	0	0	0	-5	-25	0	0	0	20	0	0	35	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0			
2514	??? ????	S_KNIGHT	MONSTER	MELEE	86		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_general	0	124	100	80	30	100	186	17537	5	7	0	11172	14310	100	130	130	100	2000	50	0	2547	20	5	0	0	0	0	0	-5	-25	0	0	20	0	0	40	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0			
2541	????? ????	PAWN	MONSTER	MELEE	79		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_scythe	0	58	117	88	29	120	148	6206	5	7	0	2633	3330	93	115	130	100	2000	50	0	0	5	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0			
2542	????? ??? ???	S_PAWN	MONSTER	MELEE	80		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_bow	0	89	119	59	30	108	163	7582	5	7	0	4496	4032	94	120	130	100	2000	50	0	0	5	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0			
2543	????? ??? ???	S_PAWN	MONSTER	MELEE	81		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_soldier_spear	0	120	90	60	31	123	150	7718	5	7	0	4527	4086	95	120	130	100	2000	50	30196	0	10	0	0	0	0	0	0	-5	0	0	0	20	0	0	0	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0			
2544	????? ??? ????	KNIGHT	MONSTER	RANGE	82		AGGR,BERSERK	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_magician	0	61	121	91	32	96	179	10475	5	7	0	7263	6876	96	130	130	100	2000	50	0	0	10	0	0	0	0	0	-10	-25	5	-20	-20	20	0	0	25	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0			
2545	????? ??? ???	KNIGHT	MONSTER	MELEE	83		AGGR,GODSPEED	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_bigboss	0	122	92	62	33	98	181	10660	5	7	0	7322	6948	97	130	130	100	2000	50	30196	0	15	0	0	0	10	0	-5	-5	10	10	10	20	0	0	30	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0			
2546	????? ??? ????	S_KNIGHT	MONSTER	RANGE	84		AGGR,REVIVE	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_ghost	0	63	93	123	34	98	183	16947	5	7	0	10980	14022	98	130	130	100	2000	50	0	0	15	0	0	0	0	0	-5	-25	0	0	0	20	0	0	35	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0			
2547	????? ??? ????	S_KNIGHT	MONSTER	MELEE	86		AGGR,STONESKIN	0	UNDEAD,ATT_DARK	CURSE,TERROR	0	zombie_general	0	124	100	80	30	100	186	17537	5	7	0	11172	14310	100	135	130	100	2000	50	30196	0	20	5	0	0	0	0	0	-5	-25	0	0	20	0	0	40	0	10	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0			
2591	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	103	191	250000	10	10	0	47012	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	25	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2592	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	103	191	34000	10	10	0	47012	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	25	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2593	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	103	191	34000	10	10	0	47012	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	25	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2594	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	103	191	34000	10	10	0	47012	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	25	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2595	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	75	125	34000	10	10	0	1359	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	20	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2596	??????	S_KNIGHT	MONSTER	MELEE	89		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_king	0	140	115	130	80	75	125	43770	10	10	0	1359	147240	103	110	150	100	2000	50	0	0	30	10	0	0	15	10	40	35	40	40	40	40	0	0	60	0	10	2	2513	20	0	0	20	256	0	0	0	0	0	0	0	5	5	5	5	0	0			
2597	???? ???	BOSS	MONSTER	MELEE	91		AGGR,BERSERK,DEATHBLOW,REVIVE	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	zombie_god	0	150	120	150	90	55	75	1000000	20	10	0	82746	1501200	105	110	150	100	2000	50	0	0	50	10	0	0	20	15	40	35	40	40	40	40	0	0	60	0	10	3	2595	30	0	0	10	257	15	258	0	0	0	0	0	10	10	10	10	0	0			
2598	?? Thrym	KING	MONSTER	MELEE	128		AGGR,BERSERK,STONESKIN,DEATHBLOW	0	ATT_DARK	STUN,SLOW,CURSE,TERROR	0	thunder_boss	0	48	48	48	48	48	100	7500000	30	10	0	131250	72528	150	110	110	100	2000	150	0	0	0	0	5	5	10	15	50	50	50	50	50	50	0	0	0	0	0	3	0	0	0	0	10	264	10	263	10	266	10	256	0	0	20	30	30	40	40			
3001	l¢ÒAI¨¬¢¥	PAWN	MONSTER	MELEE	95		AGGR,GODSPEED	0	ANIMAL	SLOW,CURSE,TERROR	0	gnoll_soldier	0	119	89	59	29	90	110	4722	3	2	0	1850	76545	95	110	110	100	2000	50	0	0	0	0	0	0	0	10	20	-5	0	0	0	20	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
3002	l¢ÒAI¡¾A¡íc	S_PAWN	MONSTER	MELEE	96		AGGR,REVIVE	0	ANIMAL	SLOW,CURSE,TERROR	0	gnoll_bow	0	120	90	60	30	91	111	9592	3	2	0	2349	76545	115	110	110	100	2000	50	0	0	0	0	5	0	0	12	3	-25	5	-20	-20	20	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0			
3003	l¢ÒAIA¢¥EA¨¬¢¥	S_PAWN	MONSTER	RANGE	97		AGGR,STONESKIN	0	ANIMAL	SLOW,CURSE,TERROR	0	gnoll_soldier2	0	91	121	60	30	92	112	9736	5	5	0	2357	76545	116	110	110	100	2000	50	0	0	0	0	3	0	3	15	3	-5	10	10	10	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0			
3004	l¢ÒAI¢¥ea?¡íc	KNIGHT	MONSTER	MELEE	98		AGGR,BERSERK	0	ANIMAL	SLOW,CURSE,TERROR	0	gnoll_magic	0	122	92	61	30	82	124	24710	5	7	0	2870	76545	137	110	110	100	2000	50	0	0	0	0	0	0	10	16	3	-25	0	0	0	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0			
3005	l¢ÒAI¡ío¡¾?Aa¡¾¨¬	S_KNIGHT	MONSTER	MELEE	99		AGGR,GODSPEED	0	ANIMAL	SLOW,CURSE,TERROR	0	gnoll_general	0	93	124	62	31	83	125	50146	5	10	0	3389	76545	168	110	110	100	2000	50	0	0	0	0	5	0	5	15	5	-5	-25	0	0	20	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0			
3090	l¢ÒAIA¡¤ ¨¬IA¡¤Aa	BOSS	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ATT_DARK,ANIMAL	STUN,SLOW,CURSE,TERROR	0	gnoll_boss	0	270	270	270	250	180	275	7500000	10	10	0	3983	76545	206	110	110	100	2000	50	0	0	0	0	0	0	3	15	20	35	40	40	40	40	0	0	0	0	0	2	3004	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0			
3091	l¢ÒAIA¡¤Aa	KING	MONSTER	MELEE	115		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ATT_DARK,ANIMAL	STUN,SLOW,CURSE,TERROR	0	gnoll_boss2	0	270	270	270	250	180	275	7500000	10	10	0	6159	76545	252	110	110	100	2000	50	0	0	0	0	5	0	10	15	20	35	40	40	40	40	0	0	0	0	0	2	3005	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0			
3101	zU¨úEAo¡¾I¨¬¢¥	PAWN	MONSTER	MELEE	98		AGGR,GODSPEED	0	ORC	SLOW,CURSE,TERROR	0	cyclops_soldier	0	122	92	61	30	93	113	4942	3	2	0	1862	76545	98	110	110	100	2000	50	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
3102	zU¨úEAo¡¾IA¢¥EA¨¬¢¥	S_PAWN	MONSTER	MELEE	99		AGGR,REVIVE	0	ORC	SLOW,CURSE,TERROR	0	cyclops_soldier2	0	124	93	62	31	94	114	10028	3	2	0	2372	76545	118	110	110	100	2000	50	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0			
3103	zU¨úEAo¡¾Ia?¡íc	S_PAWN	MONSTER	RANGE	100		AGGR,STONESKIN	0	ORC	SLOW,CURSE,TERROR	0	cyclops_magic	0	62	93	125	31	95	116	10176	5	5	0	2384	76545	120	110	110	100	2000	50	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0			
3104	zU¨úEAo¡¾IAa¡¾¨¬	KNIGHT	MONSTER	MELEE	101		AGGR,BERSERK	0	ORC	SLOW,CURSE,TERROR	0	cyclops_officer	0	63	126	63	31	85	127	25802	5	7	0	2906	76545	141	110	110	100	2000	50	0	0	0	0	0	0	10	16	-5	-25	0	0	0	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0			
3105	zU¨úEAo¡¾I¡ío¡¾?Aa¡¾¨¬	S_KNIGHT	MONSTER	MELEE	102		AGGR,GODSPEED	0	ORC	SLOW,CURSE,TERROR	0	cyclops_general	0	127	63	127	31	86	128	52338	5	10	0	3438	76545	173	110	110	100	2000	50	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0			
3190	zU¨úEAo¡¾IA¡¤ ¨¬IA¡¤Aa	BOSS	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ATT_EARTH,ORC	STUN,SLOW,CURSE,TERROR	0	cyclops_boss	0	270	270	270	250	180	275	7500000	10	10	0	4005	76545	208	110	110	100	2000	50	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2	3104	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0			
3191	zU¨úEAo¡¾IA¡¤Aa	KING	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ATT_EARTH,ORC	STUN,SLOW,CURSE,TERROR	0	cyclops_boss2	0	270	270	270	250	180	275	7500000	10	10	0	6197	76545	254	110	110	100	2000	50	0	0	0	0	5	0	10	15	40	35	40	40	40	40	0	0	0	0	0	2	3105	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0			
3201	auAI¨¬¢¥	PAWN	MONSTER	MELEE	96		AGGR,GODSPEED	0	ANIMAL	SLOW,CURSE,TERROR	0	manticore_soldier	0	120	90	60	30	91	111	4796	3	2	0	1853	76545	96	110	110	100	2000	50	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
3202	auAIA¢¥EA¨¬¢¥	S_PAWN	MONSTER	MELEE	97		AGGR,REVIVE	0	ANIMAL	SLOW,CURSE,TERROR	0	manticore_soldier2	0	121	91	60	30	92	112	9736	3	2	0	2357	76545	116	110	110	100	2000	50	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0			
3203	auAIa?¡íc	S_PAWN	MONSTER	RANGE	98		AGGR,STONESKIN	0	ANIMAL	SLOW,CURSE,TERROR	0	manticore_magic	0	92	122	61	30	93	113	9884	5	5	0	2366	76545	117	110	110	100	2000	50	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0			
3204	auAIAa¡¾¨¬	KNIGHT	MONSTER	MELEE	99		AGGR,BERSERK	0	ANIMAL	SLOW,CURSE,TERROR	0	manticore_officer	0	124	62	124	31	83	125	25072	5	7	0	2883	76545	138	110	110	100	2000	50	0	0	0	0	0	0	10	16	-5	-25	0	0	0	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0			
3205	auAI¡ío¡¾?Aa¡¾¨¬	S_KNIGHT	MONSTER	MELEE	101		AGGR,GODSPEED	0	ANIMAL	SLOW,CURSE,TERROR	0	manticore_general	0	126	94	63	31	85	127	51604	5	10	0	3423	76545	171	110	110	100	2000	50	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0			
3290	auAIA¡¤ ¨¬IA¡¤Aa	BOSS	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ATT_FIRE,ANIMAL	STUN,SLOW,CURSE,TERROR	0	manticore_boss	0	270	270	270	250	180	275	7500000	10	10	0	3983	76545	206	110	110	100	2000	50	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2	3204	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0			
